Name,Northing,Easting,Elevation,Description
1,1000,1000,670.5456358,env1
2,0,0,570.5456358,Trib2SUPbpin
5,928.441806,952.318709,665.2539388,proTrib2SUP-bri_testcomment
6,928.298035,952.013812,665.7030838,proTrib2SUP-ws
3,957.340291,959.272652,670.0252308,proTrib2SUP-tob
4,950.300365,965.212508,666.8565168,proTrib2SUP-bkf
7,931.816073,955.623021,664.8177098,proTrib2SUP-ri
8,939.002896,962.711577,664.6945168,proTrib2SUP-ri
9,945.14549,969.771404,664.9043418,proTrib2SUP-ri
10,949.494891,976.069402,664.7387398,proTrib2SUP-ri
11,956.686355,985.720096,664.6402188,proTrib2SUP-ri
12,963.297509,994.025725,664.4644128,proTrib2SUP-ri
13,965.196377,1001.959874,664.3054418,proTrib2SUP-ri
14,965.112575,1001.899105,664.9373298,proTrib2SUP-ws
15,973.095991,1012.191463,664.9594308,proTrib2SUP-ri
16,979.378681,1019.521264,664.4260178,proTrib2SUP-ri
17,1026.582041,1150.715791,667.4894338,env17
18,979.80283,1021.558126,664.1910898,proTrib2SUP-ri
19,986.327494,1029.753153,664.2164058,proTrib2SUP-ri
20,993.207805,1039.87792,664.1271238,proTrib2SUP-ri
21,999.913766,1049.434555,663.9487638,proTrib2SUP-ri
22,999.936843,1049.268567,664.5510868,proTrib2SUP-ws
23,1007.590573,1049.001252,665.9159778,proTrib2SUP-bkf
24,1015.639794,1053.989045,668.5535238,proTrib2SUP-tob
25,1002.568137,1062.268934,663.7142438,proTrib2SUP-ri
26,1002.123656,1073.79567,663.4082348,proTrib2SUP-ri
27,1001.002124,1080.929673,663.4497598,proTrib2SUP-eri
28,1000.910887,1080.944682,664.1476118,proTrib2SUP-ws
29,998.854336,1083.958346,662.8120038,proTrib2SUP-bpo
30,998.730859,1083.624337,664.0885838,proTrib2SUP-ws
31,997.734345,1088.950241,662.2767498,proTrib2SUP-po
32,997.044207,1092.241524,662.3687858,proTrib2SUP-po
33,997.38039,1098.654224,662.9961998,proTrib2SUP-po
34,997.506946,1101.689292,663.3888178,proTrib2SUP-epo
35,997.772988,1102.244006,664.0973738,proTrib2SUP-ws
36,998.762025,1108.239664,663.6204188,proTrib2SUP-thw
37,996.689148,1114.730575,663.6302788,proTrib2SUP-bri
38,996.711811,1114.597835,664.0664958,proTrib2SUP-ws
39,1006.998756,1114.624502,665.5975078,proTrib2SUP-bkf
40,1014.288894,1115.956033,667.5901458,proTrib2SUP-tob
41,996.786633,1121.861633,663.6413248,proTrib2SUP-ri
42,993.747713,1132.412281,663.4721358,proTrib2SUP-ri
43,992.881376,1139.330411,663.2682908,proTrib2SUP-ri
44,990.926216,1148.742782,663.0886848,proTrib2SUP-ri
45,991.49663,1157.38701,662.8912088,proTrib2SUP-ri
46,990.191894,1164.665231,662.6130118,proTrib2SUP-ri
47,989.978823,1169.500379,662.3312408,proTrib2SUP-ri
48,992.404477,1169.167274,663.0162978,proTrib2SUP-ws
49,989.97117,1172.145188,661.8541668,proTrib2SUP-bpo
50,990.446254,1172.200096,662.8959708,proTrib2SUP-ws
51,993.143645,1175.885736,661.9372548,proTrib2SUP-po
52,993.121362,1175.90251,661.9347788,proTrib2SUP-po
53,997.277373,1180.117799,661.4001008,proTrib2SUP-po
54,1002.40765,1182.529452,661.3306328,proTrib2SUP-po
55,1006.28199,1185.046242,660.8626558,proTrib2SUP-po
56,1011.68584,1186.980383,661.2423198,proTrib2SUP-po
57,1017.850713,1188.810763,661.7242298,proTrib2SUP-epo
58,1017.724026,1188.812636,662.8870818,proTrib2SUP-ws
59,1021.103176,1188.685625,662.3814628,proTrib2SUP-thw
60,1024.229189,1188.223575,662.3800948,proTrib2SUP-bri
61,1024.230701,1188.170405,662.2060728,proTrib2SUP-bri
62,1024.117132,1188.242197,662.8502978,proTrib2SUP-ws
63,1032.103123,1176.661367,664.2492078,proTrib2SUP-bkf
64,1041.50833,1168.008911,666.7485128,proTrib2SUP-tob
65,1030.095766,1188.799353,662.3679448,proTrib2SUP-ri
66,1039.984446,1189.572486,661.8749088,proTrib2SUP-ri
67,1050.282563,1191.832103,661.7816568,proTrib2SUP-ri
68,1050.743353,1191.890432,662.3342208,proTrib2SUP-ws
69,1060.844549,1199.252013,661.1633298,proTrib2SUP-ri
70,1070.491817,1202.756289,661.3167678,proTrib2SUP-ri
71,1079.864206,1208.504322,661.4067718,proTrib2SUP-ri
72,1088.111983,1213.685361,660.9863638,proTrib2SUP-ri
73,1091.625262,1216.385761,660.7003238,proTrib2SUP-eri
74,1091.718892,1216.447779,661.6689698,proTrib2SUP-ws
75,1095.427309,1219.110609,660.5072388,proTrib2SUP-thw
76,1099.966814,1224.003145,660.6380808,proTrib2SUP-thw
77,1100.298456,1224.12051,661.6466368,proTrib2SUP-thw
78,1106.866148,1230.764371,660.7302668,proTrib2SUP-thw
79,1110.39557,1235.357454,660.4746978,proTrib2SUP-thw
80,1115.879934,1239.728407,660.7731138,proTrib2SUP-thw
81,1116.116744,1240.083097,661.6344218,proTrib2SUP-ws
82,1121.731477,1244.930631,661.3382758,proTrib2SUP-thw
83,1125.642138,1248.11948,661.2672938,proTrib2SUP-ri
84,1125.744592,1248.416146,661.6118428,proTrib2SUP-ws
85,1137.128527,1241.811781,662.6267298,proTrib2SUP-bkf
86,1139.775162,1234.587299,664.5459278,proTrib2SUP-tob
87,1129.505198,1258.548433,660.8289858,proTrib2SUP-ri
88,1139.392878,1264.79604,660.7055408,proTrib2SUP-ri
89,1151.104602,1268.460631,660.5744558,proTrib2SUP-ri
90,1161.78383,1273.081348,660.2975428,proTrib2SUP-ri
91,1166.46785,1277.154209,659.4475498,proTrib2SUP-eri
92,1166.962745,1276.996888,660.6595838,proTrib2SUP-ws
93,1172.29724,1278.049132,659.6348718,proTrib2SUP-thw
94,1179.096083,1278.980343,659.3154798,proTrib2SUP-thw
95,1189.005349,1280.670826,659.5320438,proTrib2SUP-thw
96,1188.859569,1280.787912,660.5020058,proTrib2SUP-ws
97,1197.568475,1282.423448,659.4207178,proTrib2SUP-thw
98,1204.446367,1281.900599,659.7048038,proTrib2SUP-thw
99,1204.744086,1281.944227,660.5311408,proTrib2SUP-ws
100,1225.961773,1248.417285,664.4340018,env100
101,1039.118608,1148.602828,668.5586828,xsTrib2SUPpo-lbp
102,1039.089067,1148.688664,668.2076538,xsTrib2SUPpo
103,1037.99471,1149.609169,667.9805788,xsTrib2SUPpo
104,1036.559592,1151.004898,667.8742838,xsTrib2SUPpo
105,1034.963322,1152.325263,667.7124778,xsTrib2SUPpo
106,1033.58478,1153.658113,667.4799248,xsTrib2SUPpo
107,1032.075569,1155.009136,667.3914028,xsTrib2SUPpo
108,1030.650908,1156.188314,667.1317868,xsTrib2SUPpo
109,1029.171737,1157.45037,666.9007348,xsTrib2SUPpo
110,1027.706537,1158.780537,666.6795088,xsTrib2SUPpo
111,1026.239649,1160.169739,666.2385278,xsTrib2SUPpo
112,1024.832203,1161.387141,665.9640878,xsTrib2SUPpo
113,1023.216296,1162.824461,665.4540848,xsTrib2SUPpo
114,1021.797052,1163.959248,665.1311368,xsTrib2SUPpo
115,1020.067498,1165.316632,664.7109308,xsTrib2SUPpo
116,1018.488313,1166.463732,664.4748548,xsTrib2SUPpo
117,1017.084808,1167.924534,664.2048088,xsTrib2SUPpo
118,1015.641178,1169.257815,664.2301108,xsTrib2SUPpo
119,1014.155014,1170.53428,664.1576378,xsTrib2SUPpo
120,1012.595365,1171.862943,664.0754328,xsTrib2SUPpo
121,1011.028096,1173.179005,663.9518458,xsTrib2SUPpo
122,1009.628973,1174.43711,663.7604008,xsTrib2SUPpo
123,1007.981784,1175.630854,663.6721468,xsTrib2SUPpo
124,1006.981686,1176.396345,663.5086818,xsTrib2SUPpo
125,1006.456491,1177.424107,662.8832138,xsTrib2SUPpo
126,1005.823183,1177.854159,662.9023358,xsTrib2SUPpo-ws
127,1005.03763,1178.528803,662.4309308,xsTrib2SUPpo
128,1003.524466,1179.658178,662.2590098,xsTrib2SUPpo
129,1002.604512,1180.429111,662.0028218,xsTrib2SUPpo
130,1001.771243,1181.171789,661.7109388,xsTrib2SUPpo
131,1001.168339,1181.521943,661.6752228,xsTrib2SUPpo
132,1000.255739,1181.887764,661.6453368,xsTrib2SUPpo
133,999.445688,1182.822592,661.3445068,xsTrib2SUPpo
134,998.378607,1184.100881,662.2384398,xsTrib2SUPpo
135,997.41408,1184.953375,663.8712088,xsTrib2SUPpo
136,996.088872,1186.288244,664.5823038,xsTrib2SUPpo
137,995.335853,1186.916268,664.6633808,xsTrib2SUPpo
138,994.314781,1187.299364,665.0563448,xsTrib2SUPpo
139,993.446996,1188.164122,665.2712948,xsTrib2SUPpo
140,991.988665,1189.597542,665.8233428,xsTrib2SUPpo
141,991.066682,1190.382954,666.2668328,xsTrib2SUPpo
142,989.898895,1191.486355,666.5786698,xsTrib2SUPpo
143,988.412981,1192.814091,667.0035138,xsTrib2SUPpo
144,986.859008,1194.0836,667.2987328,xsTrib2SUPpo
145,984.57851,1196.147443,667.4645968,xsTrib2SUPpo
146,982.137189,1197.84243,667.3177748,xsTrib2SUPpo
147,980.058031,1199.815233,667.7871718,xsTrib2SUPpo
148,979.519296,1200.405017,667.7352208,xsTrib2SUPpo
149,979.385627,1200.326491,668.2047998,xsTrib2SUPpo-rbp
150,1032.184436,1117.873323,668.6857378,xsTrib2SUPri-lbp
151,1032.060818,1117.930022,668.3040298,xsTrib2SUPri
152,1030.516229,1117.798719,668.2785338,xsTrib2SUPri
153,1027.880475,1117.660277,668.1816138,xsTrib2SUPri
154,1025.626678,1117.398727,668.2458598,xsTrib2SUPri
155,1023.152709,1117.272372,668.2507738,xsTrib2SUPri
156,1020.540625,1117.037847,668.1878168,xsTrib2SUPri
157,1018.230017,1116.909199,668.0336808,xsTrib2SUPri
158,1016.597222,1116.727023,667.9745548,xsTrib2SUPri
159,1014.620962,1116.623377,667.6072528,xsTrib2SUPri
160,1012.631836,1116.41307,667.1888768,xsTrib2SUPri
161,1010.771093,1116.209535,666.6281958,xsTrib2SUPri
162,1008.727677,1116.083644,666.1721768,xsTrib2SUPri
163,1007.624859,1115.960695,665.8148098,xsTrib2SUPri
164,1005.704606,1116.045715,664.9708398,xsTrib2SUPri
165,1004.736428,1115.712468,664.7964388,xsTrib2SUPri
166,1003.524316,1115.581845,664.3790888,xsTrib2SUPri
167,1002.701643,1115.398875,663.5020928,xsTrib2SUPri
168,1001.614776,1115.271751,663.4095378,xsTrib2SUPri
169,1000.480542,1115.23629,663.3810408,xsTrib2SUPri
170,999.177906,1115.17929,663.6193228,xsTrib2SUPri
171,997.480131,1114.869696,663.6290898,xsTrib2SUPri
172,995.90492,1114.803843,663.5518678,xsTrib2SUPri
173,994.173112,1114.691483,663.5525108,xsTrib2SUPri
174,992.92665,1114.6234,663.3553418,xsTrib2SUPri
175,993.076519,1114.63606,664.0486008,xsTrib2SUPri-ws
176,991.564892,1114.546175,663.5433348,xsTrib2SUPri
177,990.241704,1114.289375,663.8444968,xsTrib2SUPri
178,989.330594,1113.938816,664.2305178,xsTrib2SUPri
179,987.755474,1114.180758,664.2973728,xsTrib2SUPri
180,986.608143,1114.179407,664.3793548,xsTrib2SUPri
181,985.241043,1113.896324,664.8502218,xsTrib2SUPri
182,984.118433,1113.974079,665.0401328,xsTrib2SUPri
183,981.837727,1113.732218,664.9356538,xsTrib2SUPri
184,979.901256,1113.493973,665.0153608,xsTrib2SUPri
185,977.774156,1113.409467,664.8293658,xsTrib2SUPri
186,975.812639,1113.197524,664.6697628,xsTrib2SUPri
187,974.236618,1112.847998,664.6581618,xsTrib2SUPri
188,972.761068,1112.572367,665.2256318,xsTrib2SUPri
189,970.882298,1112.469396,666.6000838,xsTrib2SUPri
190,968.657747,1112.268616,667.3035708,xsTrib2SUPri
191,965.911327,1112.09653,667.7453778,xsTrib2SUPri
192,963.476313,1111.795821,668.1252348,xsTrib2SUPri
193,960.870802,1111.584608,668.6823988,xsTrib2SUPri
194,960.788089,1111.529734,669.0401548,xsTrib2SUPri-rbp
195,1210.596648,1279.775637,659.8785848,proTrib2SUP-thw
196,1220.412556,1281.616664,659.9691688,proTrib2SUP-bri
197,1220.304524,1281.330977,660.4658688,proTrib2SUP-ws
198,1218.66114,1290.637068,661.5344328,proTrib2SUP-bkf
199,1213.667595,1304.374513,664.9826118,proTrib2SUP-tob
200,1229.343776,1282.105566,659.9541458,proTrib2SUP-ri
201,1239.571449,1281.374684,659.8878078,proTrib2SUP-ri
202,1248.799022,1284.413444,659.7766218,proTrib2SUP-ri
203,1257.000014,1290.234025,659.2892308,proTrib2SUP-ri
204,1262.326493,1295.319054,658.5101888,proTrib2SUP-ri
205,1261.826976,1295.383626,659.5441618,proTrib2SUP-ws
206,1269.746672,1299.663191,658.6727088,proTrib2SUP-ri
207,1274.128792,1303.036027,658.4078368,proTrib2SUP-eri
208,1274.474069,1303.256352,659.3912428,proTrib2SUP-ws
209,1276.987281,1305.21021,658.4499748,proTrib2SUP-thw
210,1281.425763,1309.464102,658.2242578,proTrib2SUP-thw
211,1288.520517,1316.243868,658.1209058,proTrib2SUP-thw
212,1288.65831,1316.211678,659.3499418,proTrib2SUP-ws
213,1294.923374,1321.953888,658.5063498,proTrib2SUP-thw
214,1294.810489,1321.952744,658.5034478,proTrib2SUP-ws
215,1301.431911,1328.403188,658.6632388,proTrib2SUP-thw
216,1310.47414,1341.548825,658.7868368,proTrib2SUP-ri-ep
217,1310.21437,1341.989273,659.2802198,proTrib2SUP-ri-ep-w
218,1300.06941,1354.861303,660.0379948,proTrib2SUP-bkf
219,1314.848247,1324.073777,663.0591968,proTrib2SUP-tob
220,1308.847903,1320.591945,663.2806248,Trib2SUPepin
221,20000,20000,634.5401545,env221
222,20043.70192,19966.04156,629.5579435,Trib2DISCARD-thw
223,19954.41758,19954.56671,634.5896795,Trib2bpin
224,19935.12416,19970.12155,631.5057635,proTrib2-bri
225,19933.96683,19970.48305,632.0923905,proTrib2-ws
226,19935.50093,19974.19349,632.8432815,proTrib2-bkf
227,19946.89191,19955.62447,634.6633195,proTrib2-tob
228,19952.69163,19968.46944,630.7317495,proTrib2-ri
229,19962.62295,19968.16368,631.1116945,proTrib2-ri
230,19964.00284,19965.99683,631.6032405,proTrib2-ws
231,19973.9782,19975.59213,630.5337245,proTrib2-ri-jam
232,19983.77872,19980.73414,630.2827425,proTrib2-eri
233,19985.50309,19982.43016,631.0802085,proTrib2-ws
234,19994.31971,19979.2837,629.8488765,proTrib2-thw
235,20003.72145,19977.35504,630.1125275,proTrib2-thw
236,20012.68983,19976.54453,630.1415705,proTrib2-thw
237,20024.00207,19972.95315,630.0878225,proTrib2-thw
238,20036.13298,19970.115,630.0295435,proTrib2-thw
239,20041.33915,19964.01586,630.6105015,proTrib2-ws
240,20037.99858,19961.04669,631.3509085,proTrib2-bkf
241,20042.48019,19973.9154,631.9569795,proTrib2-tob
242,20041.78427,19983.9933,633.5250865,x-proTrib2-tob2
243,20051.55176,19958.15191,629.6968065,proTrib2-thw
244,20054.2379,19950.24061,629.5955755,proTrib2-bri
245,20055.09435,19952.76038,630.3503445,proTrib2-ws
246,20059.28926,19955.8474,631.4525445,proTrib2-bkf
247,20062.15089,19961.65022,632.6450625,proTrib2-tob
248,20059.2486,19943.37808,629.3665485,proTrib2-ri
249,20070.49844,19930.01309,629.0099975,proTrib2-ri
250,20082.18013,19917.56052,628.9866415,proTrib2-ri
251,20091.76349,19909.39831,628.7991405,proTrib2-eri
252,20091.20566,19907.33507,629.4530345,proTrib2-ws
253,20097.69702,19911.00903,630.3154425,proTrib2-bkf
254,20102.24155,19921.12911,631.7051585,proTrib2-tob
255,20097.36338,19906.82291,628.7825035,proTrib2-thw
256,20105.88931,19893.69924,628.5776295,proTrib2-bpo
257,20106.50453,19893.61936,629.5462695,proTrib2-ws
258,20111.29295,19889.46851,628.5279535,proTrib2-po
259,20120.74219,19883.6651,628.3069385,proTrib2-po
260,20130.96159,19881.60949,627.8916445,proTrib2-po
261,20134.45157,19881.45578,627.8906625,proTrib2-po
262,20141.05797,19885.44254,627.5731405,proTrib2-po
263,20148.62569,19877.48854,630.6859625,env263
264,20148.88195,19877.6611,630.7721995,env264
265,20152.19149,19889.12289,628.2948755,proTrib2-po
266,20157.69784,19890.9393,628.5442445,proTrib2-epo
267,20157.56812,19890.83548,629.2629075,proTrib2-ws
268,20165.60875,19894.26944,628.4785265,proTrib2-thw
269,20167.94578,19888.36299,629.8002375,proTrib2-bkf
270,20168.43019,19881.57728,630.7536805,proTrib2-tob
271,20176.53329,19898.03895,627.7730285,proTrib2-thw
272,20174.89545,19898.92491,628.6717065,proTrib2-ws
273,20182.77197,19900.95041,627.4289145,proTrib2-thw
274,20188.87078,19902.91793,627.3112725,proTrib2-thw
275,20188.44906,19903.52845,628.5839955,proTrib2-ws
276,20193.72877,19905.34856,627.2066065,proTrib2-thw
277,20199.53374,19908.64115,627.4732535,proTrib2-thw
278,20204.19494,19909.60073,627.7877435,proTrib2-thw
279,20204.62601,19909.6672,628.5093915,proTrib2-ws
280,20209.25364,19911.75752,627.5898865,proTrib2-bri
281,20208.81741,19911.16287,628.4763015,proTrib2-ws
282,20210.55895,19907.71746,629.0908045,proTrib2-bkf
283,20212.95599,19895.10167,630.1925535,proTrib2-tob
284,20217.55696,19912.94349,627.4997385,proTrib2-ri
285,20225.99986,19913.69601,627.3651365,proTrib2-eri
286,20227.4114,19915.00564,628.2983235,proTrib2-ws
287,20232.61966,19915.80543,627.0503655,proTrib2-thw-xsp
288,20239.83835,19923.8442,629.9751575,env288
289,20225.38893,19883.86329,630.5939275,xsTrib2po-lbp
290,20225.39803,19883.9006,630.4151135,xsTrib2po
291,20225.94534,19885.91735,630.4552735,xsTrib2po
292,20227.55789,19892.05672,630.2353595,xsTrib2po
293,20228.03872,19895.42712,629.6164295,xsTrib2po
294,20228.52063,19897.96527,629.0610675,xsTrib2po
295,20229.11478,19900.32435,628.7606045,xsTrib2po
296,20229.56372,19903.33666,629.0424305,xsTrib2po
297,20230.2675,19905.6483,629.0505685,xsTrib2po
298,20230.76921,19908.35268,628.9651175,xsTrib2po-bkf
299,20230.73024,19909.35647,628.7160205,xsTrib2po
300,20230.96879,19910.16406,628.3546055,xsTrib2po
301,20231.21299,19910.71736,628.1035585,xsTrib2po-ws
302,20231.33446,19911.68332,628.1350285,xsTrib2po
303,20231.6514,19912.52489,627.7365255,xsTrib2po
304,20231.85459,19913.31348,627.5653495,xsTrib2po
305,20232.12022,19913.97294,627.4883595,xsTrib2po
306,20232.39164,19914.72256,627.7038585,xsTrib2po
307,20232.71627,19915.3657,627.3193165,xsTrib2po
308,20232.78182,19915.90499,627.0357075,xsTrib2po
309,20232.89565,19916.40738,627.0188985,xsTrib2po
310,20233.2146,19916.94666,627.7104605,xsTrib2po
311,20233.41333,19917.39052,628.1698385,xsTrib2po
312,20233.70375,19918.32123,628.6157545,xsTrib2po
313,20233.50043,19919.5057,629.3284295,xsTrib2po
314,20233.63808,19921.32457,629.5620635,xsTrib2po
315,20234.43247,19924.19323,629.6709305,xsTrib2po
316,20234.94983,19926.23078,630.1176435,xsTrib2po
317,20235.53504,19929.20857,630.0588385,xsTrib2po
318,20235.8452,19931.21254,629.9826665,xsTrib2po
319,20236.54512,19933.76361,629.9047015,xsTrib2po
320,20237.10482,19936.08836,629.7872825,xsTrib2po
321,20237.24583,19938.78502,629.8438355,xsTrib2po
322,20237.50941,19940.3458,629.8992035,xsTrib2po
323,20237.60548,19940.39629,630.0395235,xsTrib2po-rbp
324,20237.61232,19914.80018,626.9888235,proTrib2-thw
325,20244.54775,19911.80422,626.8710225,proTrib2-thw
326,20248.67105,19907.93689,627.5112995,proTrib2-thw
327,20250.72273,19909.06599,628.0025895,proTrib2-ws
328,20252.10437,19910.24967,628.8977485,proTrib2-bkf
329,20253.7884,19903.68796,627.0991205,proTrib2-thw
330,20258.86573,19897.14444,626.9467775,proTrib2-thw
331,20263.57492,19892.59792,626.6418215,proTrib2-thw
332,20268.02445,19885.67051,626.8584745,proTrib2-thw
333,20271.30018,19881.62809,626.6145845,proTrib2-thw
334,20276.05971,19878.2397,626.8309085,proTrib2-thw
335,20280.38057,19875.62434,626.7694125,proTrib2-thw
336,20287.26326,19871.66041,626.6960285,proTrib2-thw
337,20287.50256,19871.58931,627.5866515,proTrib2-ws
338,20290.14812,19881.23668,628.3615315,proTrib2-bkf
339,20294.74432,19869.4765,626.8416905,proTrib2-thw
340,20302.35931,19863.51118,626.9483645,proTrib2-thw
341,20308.23105,19860.33243,626.7019015,proTrib2-thw
342,20313.31204,19859.59707,626.3528325,proTrib2-thw
343,20319.75375,19860.31459,626.0296465,proTrib2-thw
344,20325.61021,19860.81804,626.4759625,proTrib2-thw
345,20330.42292,19864.30355,626.7990555,proTrib2-thw
346,20330.83837,19864.52205,627.4559505,proTrib2-ws
347,20328.34509,19869.85363,628.1752035,proTrib2-bkf
348,20334.36904,19893.878,629.5440105,env348
349,20340.35042,19868.39682,626.6440635,proTrib2-thw
350,20346.07266,19871.02461,626.6360965,proTrib2-thw-xsr
351,20355.79882,19874.60022,626.8405865,proTrib2-thw
352,20355.91851,19877.4584,627.3005655,proTrib2-ws
353,20353.97648,19880.16742,627.8366845,proTrib2-bkf
354,20364.90132,19861.38749,630.2491695,Trib2epin
355,20356.18241,19849.15453,629.9541785,xsTrib2ri-lbp
356,20356.01793,19849.29498,629.6760515,xsTrib2ri
357,20354.43489,19852.7192,629.9324715,xsTrib2ri
358,20353.31029,19855.20509,629.8299105,xsTrib2ri
359,20351.87764,19858.77227,629.1123955,xsTrib2ri
360,20350.84375,19860.97319,628.9036245,xsTrib2ri
361,20349.88281,19863.39254,628.4667285,xsTrib2ri
362,20349.63319,19864.00355,628.1468035,xsTrib2ri-bkf
363,20349.08568,19865.23944,627.6208265,xsTrib2ri
364,20348.92683,19865.47375,627.4814795,xsTrib2ri
365,20348.77074,19865.7336,627.3624125,xsTrib2ri-ws
366,20348.33107,19866.18051,626.2519915,xsTrib2ri
367,20347.54519,19868.42633,626.4758435,xsTrib2ri
368,20346.98573,19869.76331,626.7223335,xsTrib2ri
369,20345.85355,19871.8222,626.7063405,xsTrib2ri
370,20345.34675,19873.21356,626.9201245,xsTrib2ri
371,20344.70324,19874.73536,627.2586185,xsTrib2ri
372,20344.22518,19875.46703,627.7879155,xsTrib2ri
373,20343.72384,19876.29878,628.0886375,xsTrib2ri
374,20342.92162,19878.2014,627.9703505,xsTrib2ri
375,20341.78556,19881.13543,627.8922025,xsTrib2ri
376,20340.58183,19883.57149,628.1917735,xsTrib2ri
377,20339.17915,19886.58984,628.4349465,xsTrib2ri
378,20337.63842,19889.63593,628.8663245,xsTrib2ri
379,20338.03055,19893.39848,629.1309195,xsTrib2ri
380,20334.63023,19897.57633,629.4875815,xsTrib2ri
381,20331.98958,19902.51771,629.4460965,xsTrib2ri
382,20331.93893,19902.59258,629.7171285,xsTrib2ri-rbp
388,49934.18268,49934.62757,630.7059156,bs?-Trib1RbriXSTPIN
1000,1000,1000,629.2883096,env1000
1001,1000,1128.527837,628.7433026,bs-r1xsp-lbp
1002,898.313921,777.333871,624.9034746,proR1-thw-ford
1003,898.483979,777.128897,624.8979956,proR1-ws
1004,898.375452,778.956416,623.9123856,proR1-bpo
1005,898.464773,778.933293,624.7397826,proR1-ws
1006,900.272513,784.90709,622.9458376,proR1-po
1007,900.383688,784.950195,622.9526096,proR1-po
1008,904.660161,794.140296,622.2051946,proR1-po
1009,911.449615,804.406238,623.0531536,proR1-po
1010,918.831732,811.720381,623.2531226,proR1-po
1011,923.074044,820.323462,623.7866156,proR1-po
1012,923.228273,820.62842,624.7487146,proR1-ws
1013,929.481027,828.369913,622.9522896,proR1-po
1014,933.638305,838.204641,623.2879656,proR1-epo
1015,932.907064,838.696151,624.6566776,proR1-ws
1016,937.07796,846.314995,623.8406556,proR1-thw
1017,941.490799,852.738087,623.9085386,proR1-bri
1018,941.435562,852.669839,624.5751796,proR1-ws
1019,947.671073,862.212943,623.7305346,proR1-ri
1020,952.805256,870.589295,623.6538956,proR1-ri
1021,953.105291,870.830596,624.2862866,proR1-ws
1022,961.295874,868.003372,626.5152746,proR1-bkf
1023,969.775222,863.808578,630.3044126,proR1-tob
1024,960.115327,880.906658,623.2690626,proR1-ri
1025,962.028048,888.76932,622.0377716,proR1-ri
1026,961.702291,888.636836,623.9559226,proR1-ws
1027,964.801577,900.999489,621.8724086,proR1-ri
1028,964.914051,914.492947,622.0321026,proR1-ri
1029,965.674518,918.454702,621.7179686,proR1-ri
1030,965.485682,917.95493,623.4346326,proR1-ws
1031,967.401232,930.429277,621.8127266,proR1-ri
1032,968.372399,939.85327,622.1090846,proR1-eri
1033,967.882114,940.547553,623.3368936,proR1-ws
1034,968.477989,950.617621,621.8338456,proR1-thw
1035,970.025378,958.054176,622.1655146,proR1-thw
1036,970.297272,961.408939,621.5925066,proR1-thw
1037,970.077454,961.466922,623.3704656,proR1-ws
1038,968.912043,969.579739,621.8401326,proR1-thw
1039,969.250155,978.974034,621.7595826,proR1-thw
1040,968.913557,990.666556,622.0668006,proR1-thw
1041,969.053046,990.700748,623.3327976,proR1-ws
1042,972.645363,1003.319829,622.0590576,proR1-thw
1043,975.356045,1012.868795,621.6191466,proR1-thw
1044,977.529546,1026.906685,621.9965766,proR1-thw
1045,973.905446,1035.128874,622.2828856,proR1-thw
1046,973.897973,1035.334301,623.0479306,proR1-ws
1047,970.996144,1037.892428,621.2556106,proR1-bri-str
1048,971.2515,1037.841596,622.9373266,proR1-ws
1049,988.168231,1035.585465,625.3580406,proR1-bkf
1050,992.751251,1033.678537,626.3948766,proR1-tob
1051,970.948661,1045.787889,621.3688616,proR1-ri
1052,971.560296,1061.107442,621.3954006,proR1-ri
1053,972.280161,1067.73476,621.1612836,proR1-eri
1054,972.411473,1068.264943,622.5644426,proR1-ws
1055,972.16798,1078.535902,620.9605936,proR1-thw
1056,971.114884,1088.714814,620.5310656,proR1-thw
1057,969.267416,1101.281702,620.4858296,proR1-thw
1058,966.759414,1108.050214,620.1327916,proR1-bpo
1059,966.370171,1108.573337,622.5430506,proR1-ws
1060,962.680133,1112.951384,619.5403056,proR1-po
1061,960.959075,1116.835364,619.8928846,proR1-po-xsp
1062,990.726817,1136.835362,628.6357976,env1062
1063,999.806725,1128.427929,628.6831116,xsR1po-lbp
1064,999.746478,1128.464363,628.5441726,xsR1po
1065,998.769146,1128.177082,628.5507476,xsR1po
1066,996.920554,1127.763433,628.4901716,xsR1po
1067,994.960749,1127.083249,628.4533276,xsR1po
1068,993.092261,1126.594485,628.4870236,xsR1po
1069,990.263224,1125.680002,628.4011146,xsR1po
1070,987.41335,1124.716671,628.2018506,xsR1po
1071,985.373361,1124.218648,628.2034566,xsR1po
1072,982.929737,1123.571651,627.4622106,xsR1po
1073,980.722015,1122.882965,626.8385636,xsR1po
1074,978.840617,1122.405419,626.2195076,xsR1po
1075,976.880109,1121.610468,625.4808446,xsR1po
1076,975.476143,1121.520078,625.3335606,xsR1po
1077,974.513348,1122.026827,625.1516846,xsR1po-bkf
1078,973.287788,1121.487216,624.4758066,xsR1po
1079,972.916135,1121.15062,624.0726986,xsR1po
1080,972.592071,1121.432081,622.8788026,xsR1po
1081,971.155078,1121.019289,622.7301186,xsR1po
1082,970.867347,1120.871426,622.7894636,xsR1po
1083,970.8022,1120.629267,622.3827236,xsR1po
1084,970.246352,1120.507144,622.4110836,xsR1po
1085,970.422143,1120.635377,620.7665806,xsR1po
1086,968.391148,1119.674224,620.5011596,xsR1po
1087,966.37816,1119.065547,620.0497056,xsR1po
1088,964.274112,1118.612972,619.7858446,xsR1po
1089,962.283757,1117.966646,619.8791006,xsR1po
